purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
15698,9644,57,2024-05-08,9,871.29
19828,8691,324,2024-06-14,9,669.24
11403,9912,490,2024-03-21,3,251.61
7575,1965,1447,2024-04-04,10,514.3
3111,8342,557,2024-04-15,1,13.63
15666,9797,1500,2024-01-02,10,595.0
11949,908,1757,2024-02-17,6,452.22
4241,3645,882,2024-02-10,1,74.38
14246,9094,164,2024-05-30,5,228.5
6670,4972,1808,2024-04-01,3,282.0
743,4403,1379,2024-02-21,6,332.16
16975,3861,367,2024-02-19,1,57.64
13670,7581,1725,2024-02-08,2,190.48
17382,956,528,2024-05-10,7,122.64
12932,8941,610,2024-02-13,3,43.62
10449,2492,1253,2024-03-24,3,100.26
2528,982,614,2024-02-17,2,127.16
2281,4424,1706,2024-04-30,6,119.58
7497,9706,664,2024-04-24,2,32.82
2822,1187,695,2024-04-28,5,436.6
12521,2936,36,2024-03-17,5,81.75
14827,9087,1023,2024-03-25,3,252.24
16866,2379,1137,2024-03-23,3,61.11
1976,5694,783,2024-04-11,2,88.56
17432,8748,1691,2024-04-19,1,94.5
13174,2888,432,2024-05-29,10,480.8
19538,8266,70,2024-05-30,3,137.64
9318,4308,361,2024-05-17,5,341.85
10765,6084,518,2024-01-26,10,856.6
658,2303,1972,2024-06-15,8,382.0
11383,6666,779,2024-03-25,3,289.92
7783,2347,1268,2024-03-06,7,513.52
9363,4083,976,2024-03-25,9,622.26
4929,7372,1223,2024-05-01,4,165.64
2077,2707,1831,2024-01-26,9,353.25
16187,4661,1044,2024-03-27,1,39.76
4773,2879,1134,2024-02-13,4,70.36
6191,330,646,2024-01-25,9,723.6
17008,8086,469,2024-05-04,8,716.96
17526,8087,574,2024-03-10,5,93.75
4793,3701,873,2024-02-06,3,137.55
18276,399,985,2024-05-27,8,252.24
9095,5053,936,2024-04-14,3,156.93
14234,7861,1688,2024-01-18,9,222.21
17677,1123,5,2024-06-24,6,179.76
9990,1003,856,2024-06-12,6,596.94
10264,5260,1223,2024-03-20,8,331.28
16643,144,1225,2024-02-24,5,300.0
4376,1992,1282,2024-03-14,5,483.15
5174,8457,664,2024-05-02,5,82.05
879,4000,1837,2024-06-14,5,464.6
744,9783,1544,2024-04-23,10,734.8
15531,6407,1988,2024-03-08,4,339.24
6864,4818,1355,2024-01-31,6,448.44
17476,8457,142,2024-04-30,7,226.45
17434,7406,706,2024-04-07,5,421.05
2776,3916,146,2024-01-03,3,190.59
4336,650,389,2024-01-10,9,898.83
11281,2602,687,2024-03-26,2,41.5
7588,7229,579,2024-01-20,3,202.35
15926,109,1111,2024-04-30,7,231.14
17171,5046,1804,2024-04-12,9,828.27
9645,8195,325,2024-02-24,6,134.34
14921,8304,700,2024-05-16,8,193.76
13341,739,232,2024-04-28,2,180.46
17295,3279,203,2024-03-23,10,558.5
1908,1601,913,2024-03-22,5,212.75
12563,3811,155,2024-01-04,4,97.12
4147,5981,1489,2024-06-09,3,90.45
12973,7332,1251,2024-03-16,3,190.02
11074,6526,1523,2024-06-18,8,744.96
9657,3826,1539,2024-05-14,4,247.76
16576,2871,1518,2024-01-21,5,422.1
9454,6368,1762,2024-02-28,9,504.0
4373,605,1531,2024-02-24,1,32.34
12591,5480,854,2024-04-25,6,309.42
2883,1809,85,2024-03-15,8,598.08
708,3633,719,2024-03-15,10,788.2
13797,4221,335,2024-06-04,5,437.1
7324,7929,1588,2024-06-09,5,329.95
8438,645,646,2024-03-05,10,804.0
3610,5767,758,2024-03-29,4,303.8
9010,4168,1565,2024-02-05,2,68.94
13702,1491,1587,2024-05-03,2,86.68
5689,481,1564,2024-05-16,1,60.24
7927,4633,891,2024-01-03,6,254.7
19561,8183,1873,2024-01-04,8,105.12
6581,6031,175,2024-03-25,6,557.94
10053,7257,1050,2024-04-30,9,759.69
13239,6322,19,2024-06-24,5,55.75
13384,826,1142,2024-05-27,9,233.28
18817,6765,1409,2024-05-01,2,36.12
3983,5387,554,2024-03-21,8,99.92
18435,8202,1530,2024-05-12,4,369.96
16816,2846,1819,2024-02-21,9,855.9
2439,3350,1336,2024-03-31,1,58.25
14448,3274,219,2024-04-30,6,593.64
14588,6756,1685,2024-01-28,9,826.47
9525,3224,590,2024-03-10,1,91.86
17839,5652,298,2024-06-08,5,69.85
2867,7721,1144,2024-04-18,2,121.12
975,6381,332,2024-02-14,7,517.51
18686,6536,414,2024-01-27,4,378.92
3210,4502,719,2024-05-14,8,630.56
4242,4896,1928,2024-01-31,3,109.11
13028,9281,1895,2024-04-02,3,124.29
4887,5180,595,2024-03-19,10,173.8
13730,2504,725,2024-04-19,5,54.2
9727,9573,282,2024-04-27,9,355.5
6858,177,324,2024-01-20,8,594.88
19461,190,320,2024-05-16,5,368.4
10345,2738,923,2024-04-26,8,326.56
17544,6553,1019,2024-03-06,3,55.41
15591,3155,1813,2024-06-17,4,361.64
798,4423,574,2024-03-12,4,75.0
19855,2936,361,2024-02-18,3,205.11
6843,4839,1977,2024-04-27,2,88.08
13854,6039,1039,2024-05-30,6,400.92
3558,8744,1697,2024-03-18,7,79.38
17400,5525,7,2024-02-16,8,85.2
5595,5743,1707,2024-01-15,9,807.84
7354,9008,374,2024-01-01,4,111.28
15426,6611,1025,2024-06-18,4,178.64
13468,1636,618,2024-03-19,3,255.93
10043,3735,370,2024-02-27,9,810.36
14143,2373,129,2024-02-10,3,232.05
1677,6615,1417,2024-01-07,7,339.64
19672,9042,1256,2024-02-27,6,381.84
12934,2741,438,2024-01-15,6,524.22
14677,4008,356,2024-05-25,4,287.24
10358,7303,1309,2024-04-10,1,44.36
5870,8727,1621,2024-06-10,5,488.9
9495,7957,485,2024-02-09,3,128.31
6920,9437,209,2024-03-14,1,99.46
6044,5762,1545,2024-03-13,7,366.38
5339,8368,625,2024-01-14,2,27.86
17144,119,946,2024-03-29,7,163.66
14160,3583,1793,2024-03-20,9,326.79
17306,6962,1072,2024-05-15,5,358.0
6158,2206,1618,2024-03-13,5,417.8
18798,4003,1859,2024-05-10,8,778.32
1236,7021,783,2024-01-14,2,88.56
12600,4008,125,2024-03-10,2,83.1
10139,4969,1818,2024-03-01,10,594.4
3544,6601,761,2024-02-24,1,59.32
12214,8667,1133,2024-02-29,2,59.66
2061,5864,836,2024-05-07,7,366.8
16123,475,625,2024-04-30,7,97.51
18002,6899,845,2024-02-19,7,279.86
5599,8187,297,2024-01-01,1,34.22
8565,3380,555,2024-02-08,9,835.56
19037,2013,141,2024-05-18,3,194.58
18703,9420,1784,2024-06-17,1,92.46
11615,7468,1768,2024-01-20,2,24.96
5044,5286,467,2024-04-21,1,66.04
339,8459,595,2024-01-23,1,17.38
14871,2843,1843,2024-03-05,7,188.3
13031,8662,884,2024-04-23,8,621.6
17791,5014,1309,2024-01-02,5,221.8
3235,5919,1895,2024-02-14,1,41.43
4150,303,1277,2024-04-10,8,317.6
16835,5979,795,2024-05-19,8,732.64
7000,8993,761,2024-03-21,8,474.56
18094,420,1429,2024-03-26,5,345.95
13476,7705,1724,2024-02-26,7,692.16
18097,7249,998,2024-04-13,8,202.56
6302,8803,1263,2024-01-04,9,746.01
16707,8692,1558,2024-02-09,9,170.01
495,9518,758,2024-04-18,2,151.9
9771,5430,591,2024-01-14,2,197.28
19792,6104,248,2024-05-28,4,56.52
2037,704,1089,2024-05-18,10,812.8
16064,7194,1545,2024-03-13,3,157.02
4679,5926,1757,2024-05-05,1,75.37
196,2349,484,2024-03-09,1,30.69
17310,4312,1520,2024-04-26,2,177.1
19695,2012,844,2024-06-20,8,469.12
16970,4625,591,2024-01-20,6,591.84
2504,6413,923,2024-03-31,10,408.2
384,6119,41,2024-06-14,3,181.71
1785,119,1955,2024-01-03,9,92.16
19501,7081,36,2024-04-17,1,16.35
4676,6078,1247,2024-02-15,1,99.94
7597,9541,1419,2024-01-01,6,595.5
15726,396,822,2024-06-11,7,661.01
17746,140,1156,2024-02-04,5,391.15
17258,2033,1822,2024-06-23,2,95.94
2847,7017,1649,2024-02-09,3,236.13
12601,7750,121,2024-01-27,3,296.7
4425,8081,1688,2024-04-05,7,172.83
6475,1668,1997,2024-04-27,4,228.16
19474,1554,472,2024-03-24,7,443.03
7797,4800,673,2024-01-11,7,658.98
4924,1845,125,2024-04-18,2,83.1
10818,953,1824,2024-02-16,4,276.24
5474,3271,722,2024-05-25,1,97.08
8611,5458,1544,2024-03-29,10,734.8
12213,3289,1273,2024-04-02,5,409.9
11098,9590,1659,2024-05-23,9,790.56
14251,1938,1365,2024-02-13,4,74.88
3098,5605,139,2024-04-11,7,140.77
15575,7638,1327,2024-03-18,2,171.86
18759,1845,1266,2024-01-22,8,319.04
13942,444,751,2024-02-24,1,59.84
3356,4431,156,2024-05-22,6,319.14
14595,7948,656,2024-03-07,2,152.5
10611,3468,1856,2024-05-05,2,91.88
12042,7502,853,2024-03-07,10,599.6
3758,2071,947,2024-03-15,6,270.66
7883,1258,361,2024-02-06,5,341.85
1926,1773,1151,2024-03-22,5,406.35
9189,133,1917,2024-02-13,4,146.24
11569,5821,35,2024-05-20,8,487.68
19986,4410,1931,2024-05-20,4,87.96
12619,6899,536,2024-05-01,4,186.24
18603,3893,1460,2024-03-13,7,105.07
11510,1581,386,2024-01-25,7,338.38
14777,8899,1802,2024-04-10,9,383.67
1519,4679,219,2024-06-24,6,593.64
19008,3069,951,2024-03-21,5,477.25
14176,9445,537,2024-05-24,3,162.54
14365,1962,1339,2024-05-17,10,425.6
15558,4387,1941,2024-02-01,6,74.34
5180,6582,1640,2024-04-24,3,46.77
9586,768,1705,2024-01-15,3,205.71
16104,5373,207,2024-06-18,2,119.2
3867,93,83,2024-06-15,10,546.1
2689,7464,1122,2024-03-28,5,490.1
8402,465,1552,2024-05-20,1,16.47
3938,3509,1843,2024-06-18,4,107.6
391,8003,1330,2024-05-26,8,679.04
1970,3107,425,2024-02-22,1,88.82
6973,8771,1422,2024-05-22,1,49.88
4605,8263,1550,2024-04-04,9,510.3
2672,6007,1546,2024-06-16,3,87.54
5765,1450,1251,2024-05-31,2,126.68
4552,1021,588,2024-02-15,3,37.8
12938,3713,1847,2024-06-19,3,30.51
14061,2166,214,2024-02-17,4,203.52
12763,6317,868,2024-05-14,7,455.49
16,1405,1502,2024-05-24,1,13.26
18396,7017,303,2024-03-18,6,219.54
4627,7217,333,2024-06-02,9,892.98
9981,5630,394,2024-04-14,4,324.76
3557,6119,367,2024-03-17,8,461.12
16505,7069,1471,2024-06-12,6,217.68
820,275,522,2024-04-16,1,50.53
11725,1180,441,2024-04-24,1,96.49
103,1214,1546,2024-05-23,2,58.36
19212,6465,501,2024-06-04,7,304.64
503,1694,472,2024-02-11,10,632.9
1101,3192,1882,2024-05-01,5,432.15
14430,1159,1073,2024-01-25,5,79.75
478,7166,546,2024-04-02,2,45.22
7907,967,1045,2024-03-29,3,228.87
3373,8240,16,2024-04-07,9,93.78
7701,5034,1022,2024-02-02,7,599.2
19470,2237,1544,2024-05-23,1,73.48
4545,9458,562,2024-01-26,7,128.31
1193,6831,1518,2024-03-05,1,84.42
13512,1546,1305,2024-03-25,3,210.6
14465,2285,603,2024-06-24,9,703.26
16414,3122,1468,2024-01-30,1,11.13
11752,4203,320,2024-03-17,6,442.08
1972,558,1454,2024-03-27,1,17.09
15113,9701,1641,2024-03-13,4,45.16
9379,9867,1223,2024-03-05,3,124.23
16097,9744,35,2024-02-14,5,304.8
18564,8809,1283,2024-06-16,4,317.64
3839,1056,256,2024-04-13,9,574.38
16661,2763,484,2024-05-24,1,30.69
14327,7154,1248,2024-05-01,3,246.72
2872,4575,1079,2024-06-23,10,119.8
12883,3917,1958,2024-06-18,9,654.75
8728,2892,669,2024-02-09,9,176.58
9619,9729,993,2024-04-29,4,98.28
11845,2432,1665,2024-06-13,6,202.5
2048,3219,1944,2024-01-15,8,360.08
7556,545,265,2024-05-19,3,198.39
8811,2510,1951,2024-02-08,3,155.79
13514,5581,1108,2024-02-05,5,316.0
794,5373,1139,2024-06-20,6,469.08
10200,7308,680,2024-06-02,5,237.5
5832,7641,595,2024-06-02,1,17.38
16438,1631,1588,2024-06-22,3,197.97
10080,8691,138,2024-06-18,10,928.7
13409,9307,1512,2024-05-29,1,37.2
8532,6977,1480,2024-06-11,5,249.55
1556,4321,116,2024-02-08,2,157.44
17634,4024,1739,2024-01-24,3,174.9
13581,9318,743,2024-03-12,2,128.5
11540,6690,1200,2024-06-17,8,120.96
9793,8742,540,2024-01-20,5,282.0
8853,7052,1042,2024-03-28,2,166.52
11232,7501,1997,2024-04-11,5,285.2
5700,7222,7,2024-02-12,10,106.5
17901,4348,1010,2024-06-06,8,216.08
10644,3655,1192,2024-01-13,5,372.4
17604,8087,891,2024-04-17,3,127.35
3283,7886,1790,2024-05-09,3,87.6
14684,5156,1511,2024-05-14,5,92.65
6339,2094,1138,2024-04-05,6,259.92
7500,5974,1559,2024-05-10,5,207.65
2134,8763,463,2024-05-26,7,298.34
13892,2670,303,2024-04-14,4,146.36
493,2084,1321,2024-06-06,8,516.4
15089,4175,1273,2024-05-06,2,163.96
15834,5171,1168,2024-01-28,7,255.36
1566,2012,1587,2024-02-10,4,173.36
18654,6384,579,2024-03-31,10,674.5
3104,3590,268,2024-05-21,2,185.58
5196,8665,1982,2024-05-15,1,69.77
11267,5110,445,2024-05-15,4,375.52
7527,3478,499,2024-06-02,2,36.98
3746,4662,618,2024-03-26,10,853.1
1777,8079,282,2024-03-03,6,237.0
1878,7558,1095,2024-05-01,6,471.18
14746,6254,1044,2024-04-07,2,79.52
10177,6116,1974,2024-01-05,3,253.26
3095,2313,465,2024-04-25,7,323.4
12607,423,1760,2024-06-14,9,411.93
8103,5923,528,2024-01-24,10,175.2
5002,4610,1565,2024-03-02,8,275.76
14454,4413,370,2024-06-17,1,90.04
6006,9487,1410,2024-03-05,5,493.2
11782,4548,1036,2024-04-30,3,192.42
6407,7963,1846,2024-04-12,3,152.16
16004,8637,1634,2024-04-15,9,187.56
2209,6596,821,2024-02-09,6,477.6
14989,88,1174,2024-05-10,9,205.29
17212,359,854,2024-04-03,6,309.42
9199,3118,959,2024-05-19,4,380.08
8670,6348,906,2024-03-20,5,338.1
17838,3041,1003,2024-06-10,3,256.74
16163,3947,1034,2024-06-21,9,353.97
1640,2577,6,2024-01-11,2,43.48
690,6347,1985,2024-06-18,6,102.0
9380,9230,14,2024-06-20,8,522.16
11374,1401,56,2024-02-20,4,321.92
11852,2752,1618,2024-05-29,5,417.8
3463,859,293,2024-05-20,5,294.0
13412,1571,1257,2024-03-03,9,403.83
11771,2269,1058,2024-06-21,10,173.9
2379,1405,1614,2024-05-20,2,156.94
17587,252,13,2024-04-07,8,242.72
6376,1715,1844,2024-06-08,7,390.11
6714,1967,1866,2024-06-14,8,298.08
1578,3206,472,2024-02-08,9,569.61
146,6132,132,2024-06-11,4,129.6
15660,3934,771,2024-02-27,8,385.84
9781,2451,1467,2024-05-09,7,544.25
10774,5012,1885,2024-05-14,6,145.8
10310,9815,424,2024-05-28,6,482.76
13787,1962,528,2024-01-16,5,87.6
1610,9230,758,2024-05-04,10,759.5
16409,9204,1346,2024-01-31,1,80.84
14665,3702,499,2024-03-26,8,147.92
2146,8080,1036,2024-04-06,8,513.12
6557,1228,370,2024-06-22,8,720.32
17568,3214,856,2024-02-11,2,198.98
1635,2312,1062,2024-01-29,8,622.72
8987,2767,1268,2024-05-23,8,586.88
2524,156,293,2024-04-06,7,411.6
14096,9176,1931,2024-06-04,9,197.91
12671,8587,1725,2024-03-06,6,571.44
17660,9954,1422,2024-05-05,10,498.8
3011,6926,176,2024-06-02,7,350.07
13653,2636,1992,2024-03-09,5,331.0
17784,9120,316,2024-04-04,1,27.52
79,43,878,2024-03-27,4,297.76
9327,6245,465,2024-02-27,1,46.2
17071,2595,616,2024-01-22,7,490.49
17059,6739,629,2024-04-06,1,67.19
8877,1164,1771,2024-01-07,8,741.28
16917,4442,564,2024-05-03,8,157.52
12805,4842,1484,2024-03-11,9,637.47
9059,8578,1293,2024-02-15,10,168.4
18157,4751,1475,2024-01-13,4,362.44
5403,9881,656,2024-01-05,6,457.5
9314,8079,1068,2024-02-23,9,354.15
1052,7275,287,2024-04-09,4,357.12
5009,2503,1305,2024-02-22,8,561.6
1539,936,1702,2024-02-13,10,804.0
5028,4334,455,2024-05-08,1,34.27
8330,8368,917,2024-05-04,2,166.1
11336,2268,1289,2024-06-03,6,421.74
11733,8897,463,2024-04-15,6,255.72
13689,1151,765,2024-05-02,6,174.0
10715,380,1764,2024-02-15,10,733.4
15159,875,1397,2024-05-20,1,47.19
9868,5684,1441,2024-05-07,4,316.64
18782,7762,1532,2024-05-10,2,174.44
12469,8386,463,2024-04-21,10,426.2
15769,7240,1419,2024-03-03,4,397.0
3411,1127,668,2024-04-05,3,125.22
3561,9857,796,2024-05-27,8,460.08
7737,397,1598,2024-04-02,2,129.58
11103,5904,333,2024-01-20,6,595.32
3499,504,940,2024-03-30,2,122.02
6443,1131,1168,2024-03-09,5,182.4
6505,5723,594,2024-01-01,6,257.4
13108,3618,230,2024-02-17,2,73.88
12788,9726,338,2024-05-16,1,70.37
6699,453,1748,2024-05-23,4,282.8
5629,8384,1383,2024-03-31,5,225.5
17054,1656,985,2024-03-23,10,315.3
12912,8854,1248,2024-01-10,6,493.44
14612,5304,1161,2024-06-07,8,394.4
5364,9316,11,2024-01-10,4,375.76
6499,1829,1520,2024-06-18,4,354.2
5423,5011,651,2024-05-27,8,227.6
13837,5267,1374,2024-06-04,6,75.24
14435,6306,239,2024-05-26,8,521.2
5128,4263,831,2024-06-23,3,52.59
3354,6138,596,2024-01-01,8,644.8
18019,2027,857,2024-03-11,2,69.44
1543,6005,223,2024-06-24,3,257.97
18316,2662,767,2024-05-11,1,23.61
7377,407,578,2024-06-15,3,70.32
5729,6950,1015,2024-04-28,7,382.69
10158,1603,457,2024-04-20,2,66.12
8614,3837,107,2024-02-15,8,554.0
1789,9882,576,2024-03-08,8,323.44
8844,3659,604,2024-01-21,6,251.22
12221,8637,796,2024-02-02,8,460.08
18983,444,76,2024-05-24,4,356.72
17807,7561,1475,2024-02-28,4,362.44
5312,3465,1257,2024-05-10,9,403.83
18714,5139,795,2024-02-12,6,549.48
16517,6060,1997,2024-01-03,4,228.16
18620,7757,545,2024-05-07,5,410.95
14342,3121,175,2024-01-09,10,929.9
18394,2407,939,2024-03-31,2,55.56
8076,9304,1295,2024-04-02,6,380.04
5329,2019,1928,2024-05-16,6,218.22
6016,9804,947,2024-04-26,2,90.22
9767,8251,1576,2024-05-22,3,100.5
12051,3747,1808,2024-03-08,7,658.0
5766,989,326,2024-02-01,2,66.16
4994,4058,369,2024-03-19,7,547.4
19371,5222,1523,2024-05-02,10,931.2
5649,203,1014,2024-05-17,5,300.6
386,8106,670,2024-06-17,3,293.4
2736,6108,142,2024-02-28,6,194.1
7787,2346,316,2024-05-07,3,82.56
5404,2811,878,2024-03-27,9,669.96
13435,5286,339,2024-05-30,7,444.99
10066,6658,800,2024-06-10,9,438.12
9860,1396,125,2024-01-01,7,290.85
18457,6841,597,2024-01-25,10,618.2
14141,2971,1843,2024-02-12,3,80.7
13619,8219,338,2024-02-03,10,703.7
18906,2395,747,2024-04-13,6,269.94
14470,4321,1007,2024-04-27,6,96.36
9662,6536,1887,2024-05-16,3,290.85
15005,7732,383,2024-03-20,6,524.64
4004,7568,1829,2024-01-31,5,411.0
2815,4460,1102,2024-01-02,5,248.8
13713,5612,1101,2024-01-01,3,221.55
1457,6371,894,2024-02-19,7,150.43
12026,1780,1555,2024-01-07,10,765.5
12320,3117,1608,2024-02-12,4,163.16
12530,8291,1495,2024-06-08,8,527.6
6061,1357,1974,2024-04-27,1,84.42
18248,1491,1945,2024-01-24,9,650.61
1506,6057,999,2024-01-09,3,228.81
2862,7924,545,2024-01-17,6,493.14
19483,1956,1388,2024-05-26,8,575.76
2557,1845,1671,2024-01-25,3,268.14
19106,1287,331,2024-02-04,9,124.47
132,1345,367,2024-03-20,4,230.56
4114,310,783,2024-05-17,6,265.68
16391,7751,1007,2024-01-17,8,128.48
11118,2429,964,2024-03-26,3,220.59
14654,3786,1444,2024-05-18,2,112.64
16891,2964,1660,2024-06-24,1,51.23
16792,2583,1715,2024-03-19,8,317.28
612,9387,1546,2024-03-19,7,204.26
906,9215,1552,2024-03-19,3,49.41
13173,1241,44,2024-05-19,8,485.76
7674,7442,161,2024-06-02,4,154.0
14146,6742,1788,2024-01-15,10,791.0
13852,714,484,2024-04-18,5,153.45
3077,6271,1895,2024-04-01,3,124.29
12076,5116,1014,2024-04-06,7,420.84
12691,3983,1827,2024-04-22,10,495.8
18637,1326,1928,2024-01-24,9,327.33
8353,6404,477,2024-01-02,8,533.84
3159,5704,978,2024-05-28,10,741.2
2885,110,588,2024-01-29,5,63.0
19078,5974,452,2024-01-13,7,260.54
14206,4303,1312,2024-03-14,8,787.6
16252,6317,1540,2024-03-03,3,205.23
7269,8114,1248,2024-06-10,5,411.2
1452,198,826,2024-04-05,2,37.08
1701,5018,719,2024-02-02,4,315.28
19745,2788,730,2024-04-03,9,722.7
12782,4942,1280,2024-05-28,7,580.65
11044,2836,1388,2024-03-15,1,71.97
16902,4810,1789,2024-02-03,7,659.12
4970,8674,1671,2024-03-22,7,625.66
8633,8941,1667,2024-03-25,4,276.48
19571,3445,699,2024-04-04,6,132.42
4535,8531,1933,2024-06-08,2,159.06
8054,8560,1847,2024-03-06,3,30.51
11147,2288,413,2024-02-16,7,593.88
17900,7383,1688,2024-05-01,10,246.9
223,5928,976,2024-01-15,2,138.28
11213,4780,965,2024-06-10,9,750.24
14025,1147,627,2024-01-23,3,274.05
16465,3300,557,2024-04-09,6,81.78
13455,2253,627,2024-04-02,9,822.15
17595,9899,1837,2024-01-26,2,185.84
8953,4443,1343,2024-03-04,5,58.7
16623,5282,1944,2024-06-23,2,90.02
17709,7030,138,2024-02-12,9,835.83
3751,3851,867,2024-01-25,3,85.74
4578,1658,1531,2024-06-08,3,97.02
1448,6204,539,2024-04-12,7,149.31
5004,2998,287,2024-03-15,2,178.56
14939,7727,604,2024-01-04,7,293.09
265,7862,1539,2024-05-17,6,371.64
739,9476,1423,2024-03-17,10,724.9
1575,2886,897,2024-01-02,9,619.92
7747,5606,1355,2024-06-15,3,224.22
19924,3855,1871,2024-03-30,4,150.76
18277,7154,1846,2024-01-21,8,405.76
3749,3513,761,2024-01-08,6,355.92
17934,6537,19,2024-03-25,3,33.45
8679,6303,873,2024-01-22,2,91.7
1824,3310,208,2024-03-27,6,351.18
6293,255,1264,2024-05-18,8,703.84
19564,8307,1931,2024-01-08,10,219.9
7935,277,562,2024-02-29,6,109.98
1944,8753,1777,2024-04-07,8,671.76
1988,2322,1153,2024-02-01,2,34.52
1313,3274,755,2024-01-31,2,156.66
5485,4159,846,2024-01-10,6,582.72
973,7879,663,2024-02-22,4,183.04
11207,7730,1501,2024-03-09,7,292.95
11479,2383,724,2024-02-16,7,108.08
16936,7991,1174,2024-01-03,4,91.24
18366,5801,13,2024-04-05,2,60.68
15629,1605,692,2024-06-22,10,913.8
2407,2182,531,2024-01-02,4,157.88
1928,4679,1118,2024-01-20,6,303.84
640,3125,1496,2024-03-26,10,277.7
10545,9159,1768,2024-01-26,4,49.92
12511,3484,1803,2024-02-16,10,738.4
19650,5191,1784,2024-01-24,7,647.22
18898,9541,1058,2024-03-15,9,156.51
15541,1731,1903,2024-05-28,2,56.78
12904,4044,1037,2024-02-23,2,140.44
18622,9639,1161,2024-06-23,2,98.6
4123,5334,614,2024-04-20,9,572.22
4422,1265,74,2024-01-07,7,87.78
12321,1846,1653,2024-06-24,4,106.96
17708,385,1599,2024-02-06,3,292.8
7796,9702,1953,2024-05-18,1,65.25
13056,8805,1638,2024-06-20,4,279.52
144,4838,822,2024-02-25,7,661.01
16800,198,536,2024-04-26,6,279.36
19746,5222,1420,2024-05-28,2,90.68
11391,6103,743,2024-03-18,8,514.0
6000,5295,1602,2024-04-14,10,347.3
1433,7561,1927,2024-02-09,9,762.12
611,5702,1277,2024-04-02,3,119.1
10461,4460,1405,2024-04-20,5,153.95
2985,6821,1223,2024-04-15,1,41.41
7330,605,1248,2024-05-24,6,493.44
16718,9381,1062,2024-06-09,9,700.56
17479,7735,268,2024-02-08,5,463.95
8463,4268,1337,2024-03-02,3,53.34
5619,2305,1084,2024-05-19,2,101.56
1290,1147,1781,2024-03-23,1,61.02
13662,7510,1312,2024-01-21,10,984.5
4168,9477,465,2024-04-13,5,231.0
19242,4177,1768,2024-03-22,1,12.48
15374,2382,1802,2024-03-17,3,127.89
3893,2369,303,2024-05-20,10,365.9
14252,3549,1713,2024-05-05,7,438.34
9336,7357,247,2024-04-14,5,454.95
18092,8352,1019,2024-02-20,1,18.47
7312,8588,17,2024-04-07,1,39.88
18649,1718,1988,2024-01-07,5,424.05
5378,7741,1266,2024-05-16,7,279.16
11481,5782,1420,2024-05-09,8,362.72
13953,3156,61,2024-04-19,1,81.23
10820,1321,246,2024-04-29,10,678.7
17288,9083,1603,2024-06-20,7,435.19
14321,4527,469,2024-02-02,2,179.24
14867,7406,785,2024-03-02,3,40.02
2461,7785,710,2024-02-16,6,177.36
13547,4948,368,2024-02-19,9,459.09
4812,6322,897,2024-04-03,5,344.4
3595,1049,722,2024-06-18,10,970.8
19477,7503,912,2024-04-15,6,565.14
8041,7581,559,2024-04-05,10,180.9
6959,5055,895,2024-05-10,3,66.66
11921,3310,613,2024-01-11,1,76.9
2055,5550,947,2024-03-26,9,405.99
431,1763,768,2024-03-19,9,278.46
9861,5480,818,2024-06-15,5,122.9
16280,4855,1659,2024-01-04,9,790.56
13434,127,1967,2024-05-22,6,195.84
19634,6569,737,2024-03-31,4,319.36
19323,4978,125,2024-04-09,6,249.3
16890,8889,667,2024-02-21,6,272.1
14719,77,20,2024-06-20,5,311.5
15084,4128,1378,2024-03-06,3,97.95
17032,4087,751,2024-01-09,2,119.68
18980,3050,144,2024-03-25,7,572.67
4789,8096,1941,2024-06-20,4,49.56
1091,3413,61,2024-03-29,7,568.61
980,8739,1378,2024-05-29,3,97.95
14016,477,737,2024-03-28,1,79.84
974,1004,627,2024-04-08,1,91.35
13349,9414,1346,2024-05-10,2,161.68
4566,5397,987,2024-04-28,6,494.76
4151,1938,687,2024-03-17,7,145.25
1239,1886,26,2024-04-25,3,270.12
19603,8757,897,2024-06-15,1,68.88
4653,548,1405,2024-02-07,7,215.53
15663,2560,785,2024-02-09,5,66.7
12298,8960,1188,2024-04-14,2,143.94
16051,5191,1456,2024-01-28,10,191.6
8301,4268,1904,2024-05-11,3,269.67
206,7303,1641,2024-02-24,1,11.29
3995,3191,809,2024-05-25,1,91.25
8383,8460,326,2024-01-23,8,264.64
1337,5085,1516,2024-03-25,8,404.64
15304,7097,1757,2024-02-24,2,150.74
14492,9799,547,2024-01-15,9,140.76
841,7681,645,2024-03-06,3,236.1
8697,6604,2,2024-05-27,5,95.55
6378,5609,70,2024-02-28,8,367.04
5012,7698,673,2024-05-30,10,941.4
13587,4617,165,2024-05-15,4,298.88
3881,7450,540,2024-03-08,3,169.2
15947,7946,162,2024-04-16,7,70.49
18035,480,1430,2024-01-02,4,52.88
17711,8649,239,2024-01-17,9,586.35
8307,4735,1784,2024-05-04,8,739.68
13626,515,1808,2024-02-11,1,94.0
18168,5515,465,2024-03-29,8,369.6
16836,4450,270,2024-06-23,5,378.75
19324,1928,1419,2024-06-08,10,992.5
3433,8306,629,2024-05-19,8,537.52
7882,1607,226,2024-06-01,3,215.64
8300,7831,1034,2024-01-16,4,157.32
2783,5038,945,2024-05-29,3,190.62
12721,8848,1346,2024-06-21,1,80.84
7791,2778,1736,2024-02-06,1,64.96
18857,3125,1552,2024-06-01,6,98.82
